review_id,user_id,business_id,stars,date,text,useful,funny,cool
nuULyV4c2OtEkXUbGtwUwg,3o4TX6tF-0Lr_teoyNcplQ,vNEENSaRjKkQfuKoxKN_VQ,5,2015-06-19,"I really recommend this place if you are ever craving.... anything. You can get spaghetti or Russian salad or burritos or a single fried egg if that's what moves you. Great hangover cure, great hunger cure. Delicious Peruvian sodas and ... just... amazing! Eat here!",0,0,0
kmu0a5xpwhAvR6X8baUGSQ,_qUcAyod1GLPQECliP47dw,nwjpdVlS_Jb59gvIfZGufw,1,2016-04-11,The worst service ever!! Very unprofessional. Beginning with the owner and all of his pathetic staff. Julie stole from him and that's why they can't get their sh#% together. I'm surprised they are still in business. Beware if you choose to rent thru them you'll be living a nightmare. I know I did. Pathetic losers. I too wouldn't of given them a Damn star if it wasn't necessary. They are complete B.S!!!,2,0,0
YKnjrf62pPu3QAla8VpQ4A,h9LPugJk2cpIh0gmQb5LnQ,acvmtF41s5Qa1ZNadUV0Dw,3,2016-08-30,"We came for an early lunch on our way though Kensington Market.  Overall, everything was fine, but I'd probably try something else next time.  The place is really small - a few tables inside and a few tables outside.  We ordered a chicken salad and a bacon, egg, and cheese sandwich.  I enjoyed the sandwich, but should have ordered a side with it because it was mostly bread.  The chicken on the chicken salad was really good, but it was served atop of a pile of mixed greens and not much else.   

Pro tip - don't come in here expecting to use the bathroom.  There is one, sort of, but it isn't worth the expedition through the parking garage to get to it.",0,0,1
EnRBJ83kxlZK7wjjZCG7ng,Tdzhgq-SJV6EHpJE5KbmsA,vHlF8VSkELv6nKz5W4GDnw,5,2014-10-26,"I ate here with family members from the UK. Food great, place great, staff great. Loved the entire evening and will return regularly.  Very good value for money.",2,0,0
lRGZY6Ldl__m_iJjLwr9mg,BkMqpJikNc3r5itc-ui6ww,1dhPgc7E7IzzpxjHM2LphQ,3,2013-07-01,"The food here is pretty decent but the atmosphere creeps me out the most. 

It's pretty grungy looking on the inside and the people that walk in are usually bros who want some margs and wings. While they do have some good items on their menu like their hummus and the angry hippy quesadilla, I'm still put off by their cleanliness and the fact that it's so dark there I can't see my food.",0,0,0
CS8YbicTcbVb2kHKxxv8Jw,qWTeFVdxXS-H5l41XA_Lxw,V4YBWutY9j3ONvrTH-EhMg,2,2008-11-11,"THE UP-SIDE:  I like Giant Eagle.  The stores are clean, the prices are reasonable, and the selection is huge.  As mentioned, this particular Giant Eagle contains a Liquor Store.  I'm not a big drinker, but it is very nice to be able to purchase a full liquor supply here if needed.

THE DOWN-SIDE:  The deli in this particular Giant Eagle is a hell-hole.  During my last visit to this location, I walked up to the deli counter at 8:34 pm.  The very large woman behind the counter was just standing there, yukking it up with her coworker.  
 
After a little time had passed - you know, so she could laugh more - she finally decided to ask what I needed.  I told her and she then informed me that they would not cut any more meat for the evening; the reason being, they were closing down and cleaning up.

I asked her what time they closed the deli and she said 9:00 pm.  Yes, they still had 26 minutes till they closed, but she was flat-out refusing to cut anything else.  And I'm not paranoid, and very, very rarely call anybody on racism, but there was a definite edge to her refusal of my request.

After paying for my order, I went to the service desk and complained.  The woman behind the counter said, ""Ugh.  Again?  Yeah, people have complained about that a bunch of times before.  I'll get the manager.""  When the manager showed up, he took my complaint and noted that they are supposed to cut meat all the way until 8:55 pm.  He said he would talk to the woman that treated me rudely at the deli.  I knew he wouldn't.  He was young and tiny and she would eat him alive if he dared utter a word.

In addition to the deli experience, I'd have to say that customer service throughout this Giant Eagle is sorely lacking.  The place also doesn't seem as clean as the other stores in the chain.

THE SUM-IT-UP:  I like shopping at Giant Eagle, but will never return to this location unless I am hankering to be abused by Jabba the Hutt at the deli counter.",6,8,1
izbrZMIbYtzB3h5ORpDc0Q,9CQRmTSDmzp1Nyz2m8RyFQ,SX7-vTahSnoVeJQ6N86PMw,5,2017-09-17,"I am leaving this review for Dana! She does amazing
Color and hair cuts. I moved here from the Midwest last October and she has been doing my color and cuts since then. I went from having extensions that went all the way to my butt to now a pixie cut. I could not be more happy with my decision. I go in and tell her what I want and come out looking AMAZING!! She is new to the company and I can't stress this enough they have found a gem of an a New Salon Director!! I see great things coming not only for her but the employees, and an already outstanding spa.

September 16th 2017

Dana's work is AMAZING! I always get compliments on my cut and the color of my hair. This goddess of hair will do magic and miracles! Here are some updated photos of my hair!",0,0,0
Pvqz1XvWZzR6AK2Y4_8YCw,vK-gtl2AjZE29lr5BHxlwQ,OfqTPtPSQfCVxaSlY4qAxg,4,2017-07-09,Crunchy pork belly and roast duck is my favorite here. Probably eat here once a month.,1,0,0
pDtkeKUjk3LdHy-1fkMs_w,VjxeSFG8jADBrbTCkNw8yw,me--TV_QrcnbZxCa72xOww,4,2013-06-17,"Als hungriger Reisender, der nicht sehr viel Zeit hatte, habe ich das Kaimug in Anspruch genommen. Ich war mit meinem vegetarischen Eiernudel Teller für 6,90EUR (mit Getränk wäre +1EUR) sehr zufrieden. 
Das Gericht war in wenigen Minuten fertig und wurde auf einem schönen Teller präsentiert und relativ wertig, jedenfalls wesentlich besser als in billigen Asia-Imbissen.
Preis-\/Leistung für eine Bahnhofsumgebung jedenfalls gut.
Von mir aus jeder Zeit wieder.",0,0,0
pw_C1GFMq617a_vGUjgaWQ,l0ARShF6pP7DkeP2-xHzKg,9Raunn3mrzH2t9ZW_mh8UQ,5,2013-08-26,"I am not a macaron comnaisseur, but this shop was my baptism and revelation.  They probably put some drug in it because i've been having withdrawal syndrome since ;).  I can't stop thinking about those smooth, tasty and perfectly moist pieces of sweet pleasure.  And the shop is just as beautiful.  Should have bought 50 of them instead of 10 ;P.  Definately coming back.",0,0,0
PP1G2Rkk4amj3QUIXyqV9w,4pUpQRmLSc-jOhresCwGuQ,btpaZWvvlEosDt2DJpUSSg,1,2013-12-31,"I noticed my reviews are not recommended by Yelp, It seems all the reviews that were not recommended had the same recurring theme. Wynn Fitness has taken money from people who have never set foot in the club or has continued to charge former members fees after cancellations. Based on these practises this club should get a ""NO STAR"" rating",18,0,0
zPstlfFYWA32l9WvnH3-UQ,IzELEJjor0Me4S3zbRHgNQ,I1gRYCt2exnOMsTr-lEJVA,5,2017-05-07,Foods amazing!! Drinks amazing!! Service amazing!! We have been here a few times and everything has been consistent. If you are looking for an upbeat environment to make your Sunday morning perfect this is the place!! Amy J. You rock !! Had us laughing and mad sure everything was perfect!! This is our spot now!!,0,0,0
w5lcBhwTck24NuO7cv-4eg,-kHD8sV1xywLv_Um3IsfkA,5idHlOd78PQH93RWIM6KYA,1,2015-05-07,"I know this is a new establishment and they're still working kinks out...
but I had a very bad experience at Tipsy Cow. I went on a Monday night for dinner.

It's seat yourself, but there was no way to know it until one of the servers walking by told us to seat ourselves. The other group waiting who came after us then took the table we would've wanted so we lucked out there.

It took a while for our server to find us and bring us menus, one of which was a beer menu written on a piece of receipt paper... While we were waiting to place our order, we saw a group of people leave without ordering and left their menus on their table - bad sign. There were only 2 servers working there that night, so I understand why we didn't see our server much. But the lack of service we received when she came by and her unfriendliness was very discouraging. We ordered burgers, which arrived way over cooked. We asked for refills of water but never got them. Our server would visit the table next to us but would ignore us, and not once did she even ask how things were. We eventually had to go up to the bar to get waters. Oh but when we went up to the bar, the bartender had disappeared for a few minutes too. At last, we saw our waitress who already had our check and silently left it on the table. We noticed that she at least had the time to write ""thank you"" on the check. She again visited the table next to us but conveniently didn't notice our check was ready to be picked up so I had to get up and follow her to hand it to her.

I was definitely not impressed by the venue or the food. The service could have made up for it, but unfortunately it was severely lacking.",2,0,0
PlSz_SXtXqAPDvTVDj6xDQ,5mz94KeUDCC5P2PEPgsaaw,Toet2xTiU_5STPyPlvvyXw,5,2014-04-17,"Slate Bistro and Bar is located inside of Trilogy Golf Club at Power Ranch.  It is, despite the guard gate, open to the public.  They serve breakfast, lunch and dinner.  I have eaten all three meals there and they do them all well.  In fact, Slate has been nominated for the Best Breakfast in Gilbert 2014.  The prices are some of the best I have seen for both food and drinks.   There is a full bar as well.

Slate has a very nice ambiance and feels as though you are in a nice restaurant without the stuffy air.  It is a great place to grab a meal after a round, get a few drinks for affordable prices or have a long meal.  The menu has a little bit of everything to hit all tastes and they do offer specials on certain nights.  There is even live music on certain nights, usually Mondays, Tuesdays and Thursdays.  Make sure to call ahead on weekends as they do sometimes close for weddings.  They also do offer reservations and while in snowbird season helps. 

Slate is a really good, consistent non-chain restaurant in an area lacking restaurants.  Definitely a good find.",8,1,0
6lnNHg0PKGdstv93M9Crtg,f2E54I40PbdsbSqxVYE8rA,TFdLM8R_7Pf1xVeBNKl0hg,3,2012-05-21,"I had a free entree from Big Burrito for my birthday, for which we decided to use at Casbah a few weeks ago. It was my first time there, though I've tried a few other BB restaurants in the past. 

Food: 
- Cracked pepper butter was delicious - I had to warn the waitress not to let me have any more bread and ruin my meal!
- Grilled Bruschetta (ricotta, fava beans, Swiss chard,  preserved lemon, arugula, chervil, Calcagno) was a bit too lemon-y for my liking
- Short Rib Raviolli (Short Rib Ravioli, Swiss chard, oyster mushrooms, roasted shallots, gremolata) was very savory and I would definitely order it again
- Double-Cut Pork Chop (with braised kale, prosciutto & parmesan risotto, garlic cream, sage jus) was Joe's meal. I tasted a bit of everything and really enjoyed the kale. I like really really creamy risotto, and this wasn't quite there. I dont want to say it was undercooked, as I like I just like mine over-cooked.
- Fried Apple Empanadas (vanilla bean cider reduction, toasted oat streusel,  
caramel ice cream) The ice cream was great, but the empanadas were bland to me.

Service: Not terrible. I understand at nice restaurants people enjoy taking their time to relax, enjoy their meals, and converse with their dinner-mates, but our server should have been more observant to the fact that we would be just sitting there with empty places waiting for the desert menu. I will note, though, that the table next to us returned two glasses of the same wine and the bartender came over and very politely suggested an alternative wine for the patron. They were very accommodating in this way. 

Will I go back? Someday - but I think I may try Soba or Kaya first.",0,0,0
8RteTVbPFd8oo4xIbF7Pww,OeYG28uMjhqRoJomE63RvA,C4XsC2ZBtsl1EgjdVue3yA,4,2014-05-01,"Simply, the best Halo-Halo i've ever had!

The other best thing about this little nice place is that you can either order a combination plate from the food that's already made or you can order a la cart for a freshly made meal. Ill stop by again next time Im in Vegas. 
They would get 5 if they turn the air conditioner on.",4,2,2
4G7etoJKjhQCXlFDph02HQ,WelG16sA8hw9hWNHYqrGJg,XDomB1j_n8sa6XApC4IKYg,1,2011-01-03,I've lived in this building for over 2 years and have never been happy with the quality. I'm a very clean person and finding mice in the hallways was bad but when I came across cockroaches in my kitchen that drew the line. Worst was how the management doesn't care. Stay clear of any of the 4 Urisha Investment buildings on Bathurst.,4,1,2
W7Xfulkb0GlWfIl6RTP0TA,-RIH4Uge2aX8rn-E4-IKCQ,49zLq8sdJsmOM2j5Ojp6sA,5,2016-11-22,I was really tired and needed a cup of coffee. I couldn't make a decision so one of the girls helped me with it and I ordered a chestnut praline latte. Few minutes later I realized that I forgot to order my coffee with soymilk (I'm blaming it on my tiredness) and she was willing to make another one for me! Five stars for the customer service! The coffee was also delicious,0,0,0
2r9HYYu2XfgvBpvH4jhwkA,lMRg33OW8b8nDrIPX8VKcg,hihud--QRriCYZw1zZvW4g,5,2016-04-24,"Generous portions 
Good service 
Great quality food 
Music and atmosphere is great :)",0,0,0
f0bymAlI0Z1HIxV_aBVNMw,syA7uYoDjohc7gWBWaEZmw,5T0h9YCsXiDZyBsVIN9gcg,4,2013-12-06,"Half of my week is spent working in Summerlin, and the Vietnamese options are slim pickings, but this is my go to spot when the craving arises during my work lunch hour.  For quality of the pho, I would rate them around 3.5 stars since the stock is a bit on the sweeter side and not as complex but a step above msg stock from a packet of powder, and there does appear to be a markup of $1-2 from similar entrees in Chinatown.  I completely agree with other reviews regarding their Bun Bo Hue since it's a bit toned down for less adventurous palates (not inherently spicy, but using their housemade chili sauce really elevates the dish) and there is a lack of the blood-cake and random pork parts (pork hock included only by request) that make this dish unique. 

I know that some folks may make a general rating based on traditional items such as pho and banh mi, but I think the true gems on this menu lie a little off the beaten path.  The shrimp paste spring rolls are tightly wrapped like cuban cigars and have a nice ratio of meat and vermicelli\/vegetables with the rice skin having a nice toothsome texture.  They also have some other intriguing items in the appetizer section such as a deep fried savory vietnamese crepe, carpaccio salad, and other items that I am excited to try.  One dish in particular was recommended by the manager on my most recent visit : the shrimp and crab udon soup (banh canh cua).   

I was a bit skeptical since I expected some half Vietnamese\/Japanese concoction with imitation crab and overcooked shrimp in a bland clear broth, but what arrived was an unexpected deluge of flavor that blew me away!    The broth is thick and  starchy like a good hot and sour soup with bits of real crab meat bathing unctuous udon noodles made with tapioca flour (not to be confused with the Japanese variety) that had a hybrid texture between italian bucatini and Korean dukbokki.  The manager strongly recommended adding a generous sprinkle of black pepper and I wanted to increase the heat with a dollop of the chili paste so I applied both.  I'm usually a fairly adventurous eater that likes to constantly try new things on a menu, but this was one of those dishes where I seriously contemplated never ordering anything else again because I didn't want to deal with the regret of ordering an inferior dish.  The noodles\/broth ratio was great since I still had noodles down to my last bite and the thick broth is perfect to coat the udon with layers of umami since the noodle isn't capable of absorbing much flavor.  The only weak spot was the shrimp since they were indeed a tad overcooked and lacked the sweetness and snap of the recently caught variety.  Definitely earns a spot amongst my top 10 vietnamese soups in Las Vegas.",11,3,11
cq2gUFTi4D_B-lQNqHXtDQ,1dwJK21zm7cuhUKdROWJXQ,Lau3N654yNyWdIIybea1uA,1,2013-10-27,"Probably the worst Italian food I have eaten.    We ate early after getting back from a walk.  The food tasted like it had been micro waved from lunch.  I had the lasagna.  Noodle were really soggy, meat was dry,  no cheese.  The tomato sauce tasted like it was from a can.  I'm not kidding this was terrible.",1,0,0
snh8iJaMRzFNwi1XzQ1TtA,1IHJGr9D3Lj6XuO0H_R10g,8Kj8djbAZHEDImwjlmvOJQ,2,2017-09-11,"This has been our ""go to"" place for Panthers football.  App specials, etc....However, apparently they are not Panther fans any longer.  Six of us went there yesterday for the season opener and they decided it was more important to show the Seattle game on the big screen.  What changed?  Is this now a Seahawks place?",1,0,0
ASmPf5GmXt_g0IQG0b-TGw,Z050g0t-eFGMJot7RJa6Bw,SMPbvZLSMMb7KU76YNYMGg,4,2014-01-20,"Stayed here last week for 4 days. I do realize that sometimes the remote by the bed works and sometimes it doesn't. However I still love the fact that the curtains open with alarm.

I did notice this time the room had a skunk smell. I think it was the pipes or previous guest smoking something? haha..  I didn't get a chance to tell the front desk since I was here for work and was barely in my room but it wasn't overpowering but noticeable. I still like the room though since it feels really clean and modern.

I won about $1,400 from the penny slots so it definitely made me a fan of Aria. My favorite games to play here are blackjack and slots. I don't think craps is that good here since I've never won much but for blackjack and slots I'm up. Maybe it's just the vibe of this place?

If you have mlife be sure to charge everything to your room. You can also link your southwest (600 points) so you get points and\/or Hyatt membership number to accumulate stays. I only did mlife and southwest since they allow only two programs.",5,0,0
pcFt2bumWF5uJrhXBmC6aQ,dhPp4t9_fD0R0eNsp_gYZw,cLavQB34T6ly7keoJQS67Q,5,2016-11-03,"Love these guys.  Had issues connecting with someone to book an appointment for a break flush but once I connected with my sales rep management jumped in and made sure everyone was on point.  Arrived on time and they took care of covering all my needs. They have a nice little lounge area where I was able to seamlessly grab a coffee, continue with my conference calls all while using their Wifi to finish work on my laptop.  Thanks Endras Team and keep it up!",0,0,0
YrL6MiLXNVF3x4oIX64A9Q,GlG4uPiotz7dudWX4PiSeA,qisbqK1wxuwp6GumMrwB2Q,5,2017-07-21,"Bottega is great!  The gluten free pizza is SOOO good and tastes like real pizza.  If you are familiar with Cibo near downtown Phoenix, Bottega is just as good, maybe better!  Yeah!  As long as the food and service stay at this level, this will become a regular spot.  Finally a gluten free pizza place in the NW valley without having to drive downtown!",0,0,0
rtpPZ8yb4S6fJtSnL3Nmxw,LZXxiCzPeRxY1JO2trnVGw,MQJxekA2SN8kmoo-kiq1dw,5,2014-09-14,"Excellent food and service!  I'm not sure why a previous review said the portions were small, the portions were more than adequate.  This is not Golden Corral.  This is fine dining.  The prices are what you would expect from a fine dining restaurant.  Also,  I saw no evidence of uncleanliness the place was immaculate from top to bottom.",0,0,0
gY2y6mTt-iiN4VSu9OhLrg,4OXYn5L2DNzTX5LFAX_QVQ,zllWgXyzGWhTG00FK0IUtw,5,2014-07-29,Dinner and service was amazing !  Finally an awesome place to ride to and get a bite to eat... thanks yall for making date night a hit!!!,0,0,0
EVmZS_p551MhOlfj9woIWg,yWVOL7Ay_MTk7stzXmIZ9w,vPr-KsosYalg8ZPr4CwXlQ,5,2017-01-18,"Had Apex to the house for the second time.  They were excellent the first time and excellent the second time.  Zach did an outstanding job of replacing my garage door opener.  What a delightful young man, professional, and courteous.  I won't call anyone else but Apex for any garage door issues.  It doesn't get better than Apex.",0,0,0
MEN-sTp78Rz-nrWNLCzsHw,Z4C0HDF6NJg1ler4ZEsbVQ,VoayviMR2sm4C0CSh_I8Nw,4,2017-04-08,"Stopped in because I was craving an Acai bowl and did not want the usual Nektar or Jamba bowls. This place has a variety of bowls to choose from  and you can order a small,medium, or large which is nice compared to the other places that only have one size. Price is consistent with other chains but taste was definitely far above. Definitely will be back to enjoy more. The only reason for 4 stars is there was a little bit of a wait but in the end worth it. So if you are not in a rush this place is worth checking out.",0,0,0
CTgMY5f1Swa3Q9fv-3Lyog,4Tg4Z1fnt10vLHQScRfDnA,mJFdBXviC-1YRtY51XnS6A,5,2014-02-27,"I absolutely love this place. The food is authentic, extremely fresh and homemade, including the salsas and pico de gallo. And it's relatively healthy--not greasy at all. Did I mention inexpensive? I paid $7.25 for a large shrimp fajita burrito. I'll be coming here on the regular! Really great service as well :)",0,0,0
lSZWGieKTiZ4tV9TGaZatA,kV71XMMtgSFX8h5fiuaJOg,JogUSDKa1xyG3lLEmD4Xjg,5,2016-07-25,"We visited for restaurant week this weekend. The appetizers were really good. The entrees were Awesome! There were 5 in our party, we all had 5 different plates that were cleaned! PS roasted chicken=yum. Desserts were light and a perfect finish for the meal.",0,0,0
hl_5n4jT59LHZp_NNnVucA,iH5YQPtx1qrNG4t2-DjI3Q,EUWBT5GDxPC95w9itZ1EHw,4,2013-11-11,"This buffet is located inside the Main Street Station hotel in Downtown Las Vegas. Came here Friday night for seafood night. 21.99 w\/ players card discount 22.99 if you don't have one luckily  they accepted the food vouchers we got from the Cal (same owners) Good selection of food since it was seafood night they had snow crab legs, shrimps, fish of different variations. They also have your salads, pizza, pastas, mexican foods, chinese foods and desserts. Note on one side the crab legs were cold and the other side has warm steamed crab legs. I won't say this is the best buffet in Vegas but for downtown it's at the top along with the Golden Nugget's one. It's worth it if you're a big eater or a buffet lover.",4,3,2
QYes-O43gtdFfL4pWtyd8w,TF0Ob0eEAIXtpFDzFBDfvQ,uuGlYAIvYAX1q1KhpY6dtA,5,2011-06-26,"I love this place. The service was excellent. We came here for a late dinner after we checked into Monte Carlo hotel. I was really tired and not really in the mood but knew all I needed was a great meal to lift my spirits. I was homesick. Yes I know 30 something in Vegas on my bday week and homesick. Don't judge!!!! We skipped appetizers because we really weren't that hungry since we got a sandwich at the airport. I ordered the filet mignon and lobster. I didn't care for the stuffing in the lobster and thought it was rather small however the filet was perfectly grilled. I love the seared charred-ness  sealing in the  bloody juices from a good cut of meat. Just love it! The sides were something to rave about. The mac n cheese was oozing with yummy creamy cheesy goodness. I love the crunchy topping. The spinach was good also but the bed of spinach my piece of meat sat on top of was excellent. It was sauteed in olive oil and garlic. It had the perfect amount of salt in it, not bland at all. I would def return and can't wait to have my hubby try the mac n cheese here.",0,0,0
6P0THHad43S_WtvlHDx2Kg,Hv2vMDjgMiJOhNN1UYm2Uw,JK_DiDwbl7HX5OhCAh3h4g,1,2014-08-30,Nothing in this place is particularly impressive. We've all had cheese and bread before. Its popular among people who know little else around the area. The service is usually bad because they seem to think they are local legends. You can get Italian food in a dozen other places on college street. Might as well explore a little. The sushi on College is way better and the service is immaculate.,0,0,0
QWxwhi6CCU_DzVvXd_Y3WA,3hh64fNta-CJGDE2zkEFNA,8qnPy-4QV1VGkoeu2LGa9g,1,2017-04-19,"One star because only 1 good nurse named Jillian in ICU did her very best to make my mom's 10 day. Jillian did her best to request my mom's room, but unfortunately 2 times was she able too. However, even when she wasn't assigned to take care of my mom- she would always come in & say hi to her\/us. Always made sure we were okay & made small talk with us, which felt really nice. Thank you Jillian. 

My mother went to the ER about a month ago, stating to the doctor (Asian with tattoos on his arm) that she was having fevers for the past 3-4 months, the doctor responded back to her saying that it was unrealistic for a person to have to go through all of that. So he prescribed her medication (a high dosage of ibuprofen) & was let go. 

Just recently my mother went back in for the same symptoms, a swollen lymph node by her ear & swollen feet. I went with her to help seek urgent attention. She was immediately taken in & several tests were done when she went in back. We waited about 2 almost 3 hours for the same doctor to come in & ask her what seemed liked an annoying tone of voice, ""what has brought you back in?"". I jumped in to help my mom & told him the same symptoms she originally had told him a few weeks back in addition to slurred words & disorientation. He looked back towards her results & stated her liver was abnormal, she may have hepatitis. I asked him if this is what he's diagnosing & he said it's what she may have. Which didn't make sense to us because it was an unclear diagnosis that he was making. He admitted her in.

My mom went into level 4 where it's known for ""not so serious"" (per a CNA) level of care. My mom went on to having fever up to 104 for more than 2 hours where she became confused, not recognizing  who I was. I would call the nurses in, & it would literally take them more than 15 minutes to come in. That was our first night. They had my mom ""NPO"" that whole night & the following morning because she was scheduled for testing at 1:30pm. My mom was very weak come that morning, so when she needed to go use the restroom she needed help from me. I called in a nurse to help me walk her to the restroom & again no one showed to help- I did my very best to use all the strength in my body to pull my mom off the bed & walk her but she did not make it, & had an accident all over the floor. I managed to clean her, clean the floor, lay her down & wait another 10 minutes for a nurse to finally come in. That nurse tried to pull my mom back up, & I asked confusingly what she was trying to do & she responded with, I'm going to take her to the restroom. WTF?! I lost my shit! She just did, 30 minutes ago!That night my mom went through another struggle of fever that eventually 6 nurses walked in & rushed her to ICU.

In ICU, it's the same thing. Nurses don't come in on time, she had many times where she had accidents going to pee or when walking to use the toilet  because the nurses would not come in on time to help me. When her fever would go up, I would call the nurse for ice packs, & it wouldn't be given to me until after 20 minutes of me calling. If anything the nurse should've helped me bring down her fever, but every time I would ask for help they would seem annoyed. She had different nurses everyday. The assistant nurses would sometimes help more than the actual nurse. 

When asking for other ""nurses"" help, that weren't assigned to her they would become very rude\/angry with one. We had 2 incidents where we were responded ""I'm not her nurse!"" Well where is her nurse? ""She just past you!"". Another ""I'm not her nurse!"" ""I don't know what's going on!"". If you went to the center of the computer area, their was food everywhere & girls always focused on charting. Charge nurses would come in to check on us, but if we tried to suggest\/complain they would blow us off. It was very uncomfortable. These patients are already going through a really hard time. More smiles, more attention, more care should be added to these employees daily work routine. You guys went to school for this, you chose to work in this field, don't be upset or angry with these sick patients or worried family members- it was so upsetting to deal with all of this.

Dr. Ellis was the doctor taking care of my mother. He would show once every other day. For 9 days we had no results given to us. He would say the same thing to us, as far as results we're still reviewing her testing. My mom had more than 4 CT scans, more than 4 ultrasounds, I can't even tell you the amount of blood taken out, X-RAYS, stomach scan & a biopsy! We were so impatient to not receive any idea of what she may have. When Dr. Ellis would tell us what she may have, it was always a ""maybe"" he couldn't confirm it to us because there was not an actual specialist to see the tests he was seeing. He later said she may have Hodgkin Lymphoma Disease & discharged us? Told us to make an appt with an oncologist. He always seemed annoyed when talking & didn't seem to care. So upsetting",1,0,1
FByaSW8-wTTSG6_mIBhCvA,NHKZNjGtbkVWRncQrEKHTQ,MQqwhg7uPOfbqpmw_mqW9g,5,2015-02-28,My wife and I moved in to new old house and needed a good painters and decided to give Marc a shot. He's attention to detail and customer service has been excellent and so is the finished product would highly recommend,0,0,0
aYorg51urTG40s1NxzPckQ,ZQ65b3mNLKFCrfv1bhBCMw,QkG3KUXwqZBW18A9k1xqCA,1,2014-10-05,"Don't ever go to this Red Lobster. Not only is the service terrible, the management is terrible. I just had the worst experience ever. Poor Red Lobster, this used to be my favorite restaurant, but i will never eat there again. It was that bad.",0,1,0
jIBLKoPgzlpeeMNP1hOFGg,WpRzrJt75H0r5KeilyQ9VA,LHyj66waFlDcw9UToo27JQ,5,2016-06-12,Love this place! Laid back atmosphere with fresh seafood and great Cajun fries! My fiancé and I really loving going there and diving into a dozen shrimp and crab legs. Absolutely would recommend!!,0,0,0
FCgbbcsXYraJwgod1WlrRQ,FQjKbYnA00Jzp4YWRiC2Gw,SIVi2UQp1UT0lMIoqHP0QA,1,2016-11-22,"My niece wanted to take her children here for lunch today, approximately 1215- wait in a short line, many many open tables. Our turn hostess said we now have to wait 10minutes more unless we are are Landry (?) my niece was, that sat us immediately. Waitress came took orders and drinks said its 10 min wait but she put our food in first. Place is half empty still! 60 minutes later our food comes out, fries cold, burger barely warm. I told the manager about fries he did bring new ones out-Not one word of an apology for the wait! 
Food not that great,service is horrible I still tipped. Just won't be back.",0,0,0
8ursCC4_id6s_doGjJGe6w,b73Gvjir1P0Di2FGLcxN5Q,-qxj-HqHo2tcK-jQVjAp1g,3,2009-06-27,"If you're in it for the experience, Cabela's is totally worth it. There aren't many other stores where you can walk around and see beautifully-taxidermied wildlife staring at you from appropriate scenery. The store itself is impressive, too, with products as far as the eye can see and some nice lodgey architecture. Oh, right, and the gun gallery has some beautiful guns the price of the car you drove to get there.

As far as a place to actually shop, though, it's a little more hit or miss. Their camping selection is mediocre and their tent selection is abysmal. Archers are better served with local archery shops and shooters are better served with local gun shops. Cargo management is basically non-existent. (So when Cabela's argued the store wouldn't impact local businesses a whole lot... They were right.)

If you need CLOTHING, on the other hand... Now we're talking. Whatever you need, Cabela's has got it in spades. Shorts, shirts, waders, camo, pants, balaclavas, socks, thermal underwear, and more! If you can't find the outdoor wear you're looking for, you're either not trying or you require freak sizes like me. And Cabela's does have some stuff in sizes that suit the tall crowd--just not a lot.

Go, enjoy the sights, and maybe buy some clothes for your next adventure. Just don't go there expecting amazing prices or to check everything off your outdoor shopping list.",3,0,0
DJH6ILNSZCaRrFI0JrORlg,Z1Rig_KQSArTf2twoIB7og,HhVmDybpU7L50Kb5A0jXTg,2,2015-06-05,"Wife and I had lunch at Guys restaurant today at the Linq hotel in Vegas. She had the Vegas Fries, which had huge blue cheese crumbles on them. She said they were amazing. I had the double Bar-B-Q wings, which had great sauce and great homemade ranch but the wings left a lot to be desired. The wings were very tough with a lot of cartilage & fat. Our server was Daniel, service was super slow and he was not very polite at all. I can't say I don't recommend this place as I'm torn. I would not get any wings and would ask to sit in another section besides Daniels. The desserts looked awesome but we did not get any due to th ed slowness of our service. We had 2 people sit next to us 10 minutes after we arrived and get more food including ribs, they were paid and gone before we were . Got to improve the wings and service if you want people to return!",1,0,0
tMVeILoYo9Kp1Ihq233okA,dkGyxlhUrbsBJkZHZy9NZQ,uKKNw68mZZaa1jcyszEbyA,1,2015-09-27,No substitutions!?!?! Your telling me I can't get a side of turkey with my omelet? Or add a buckwheat crepe instead of wheat because the flavors won't taste the same? You have got to be kidding me. I left and will not be back.,2,2,0
yaY_oaiGQ-9YnrW4QJ0I0A,xKB7RP0GVicCVntaoBSmug,750iLCqKvDnIWzRSRSUlrg,5,2017-06-30,This place is amazing I've been coming here for the last 15 or 16 years and I've always been treated right! The Bobs he said Deli family is amazing and they do a great job food is always great and it is a family owned business! Bob and Doreen are amazing at what they doand all of their staff love being here and it makes the environment great! Thanks for the years of great service guys you're amazing!,0,0,0
JOZsPZM12tPmSjkLHkvZ0g,0yZ9IVzZEPzMXsdpaMgQww,Hvkk9zxa0blWUOBw03QUfw,5,2016-06-02,I've used numerous chiropractors over the years and Dr. J. is the best I have found.  Highly recommend!,0,0,0
4LxJG0FawKgW5rskd3rjRA,E7xyQSHAndoZhq_SRAKBKQ,8F3PP5h89NqXkd4PxUCbvw,5,2011-06-11,We just bought a house and had a gas dryer installed only to find out we were missing a valve. We called The Honest Plumber and they were out in two hours! We appreciated such fast service on a non-emergent situation and our plumber was very nice and friendly,3,0,0
